2017-07-20 16:55:39,909 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\service] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,909 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,909 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\base] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,909 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\impl] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,909 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\test] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,909 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\test\main] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,924 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Resolved location pattern [classpath*:com/ca/**/*.class] to resources [file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\controller\SampleController.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\service\HelloWorldService.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\StartApplication$1.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\StartApplication.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\base\BaseStep.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\base\Step.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\impl\CopyFileStepImpl.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\impl\FixLdapStepImpl.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\steps\impl\Person.class], file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\test\main\Main.class]]
2017-07-20 16:55:40,049 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\controller\SampleController.class]
2017-07-20 16:55:40,080 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [main] Identified candidate component class: file [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\service\HelloWorldService.class]
2017-07-20 16:55:40,190 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.boot.enableautoconfiguration' in any property source
2017-07-20 16:55:40,190 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2017-07-20 16:55:40,268 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
